5200,"['史密斯', '店大欺客', '安装', '师傅', '约', '下午', '三点', '点到', '点', '点到', '点', '点到', '电话', '问', '点', '别来', '电话', '问', '非承重墙', '要收', '500块钱', '安装费', '玩意', '气死我了']"
9212,"['起用', '用后', '老款']"
7964,"['很多年', '牌子', '热水器', '新家']"
2827,['不错']
8824,"['安装费', '感觉', '有点', '高']"
6098,"['囤货', '安装', '希望', '失望']"
8883,"['拆封', '安装', '售后', '安装', '问', '后续', '补充']"
6235,"['品牌', '哪好', '没用', '管子', '难看', '有点像', '垃圾']"
7795,"['安装', '刚买', '送', '毛巾']"
8882,"['安装', '确实', '很大', '送货', '师傅', '家里', '5060够']"
9699,"['垃圾', '服务', '超级', '到位', '第三方', '货', '送到', '表面', '大坑', '送货', '师傅', '申请', '换', '厂家', '证明', '换', '真的', '气死', '再也', '不选', '家']"
2852,"['房子', '装修', '中', '外形', '有点', '不太', '满意', '短粗', '建议', '买长', '一点', '好些']"
192 ,"['热水器', '送来', '有个', '坑', '换', '新']"
2785,"['送货', '不准', '时', '安装', '不准', '时', '服务', '太度', '超级', '差']"
5204,"['京东', '太坑', '小心', '买错', '型号', '更换', '做生意', '再也不会', '京东', '购买', '东西', '越来越', '差', '客服', '服务态度', '差', '不行', '不行', '不行', '做', '电商', '垃圾', '一千多块', '钱', '东西', '浪费', '有没有', '顾客', '着想', '扣点', '钱', '帮', '换个', '合适', '型号', '不行', '东西', '更换', '售后', '企业', '做', '投诉']"
4879,"['热水器', '实体店', '便宜', '安装费', '有点', '贵', '建议', '配角', '阀', '省', '钱']"
9560,"['送', '质量', '换', '京东', '退换货', '麻烦']"
2874,"['爸妈', '卫生间', '装修', '用后', '追加']"
4793,"['刚买', '三天', '降', '一百', '6.18', '活动', '最低价', '没到', '6.18', '降', '一百']"
4778,"['1858没用', '家里', '老式', '不错']"
214 ,"['热水器', '不错', '安装费', '贵', '点']"
596 ,"['先装', '效果']"
1597,"['热水器', '史密斯']"
3869,"['热水器', '超棒', '安装', '省', '安装费']"
8471,"['没用', '感觉', '不错']"
8834,['方便快捷']
4917,"['安装', '麻烦', '地漏', '安', '想', '办法', '解决']"
8537,"['服务', '极差', '热水器', '安装', '掉', '坏掉', '京东', '客服', '问有', '办法', '维修', '客服', '回答', '负责', '无语', '东西']"
2472,"['送来', '正用', '感觉', '不错']"
3082,"['只能', '给力', '商品']"
7586,['没用']
2831,
204 ,"['还好', '没装']"
3049,"['只得', '热水器']"
6165,['不错']
2750,"['架子', '200安装费', '贵', '便宜']"
3010,"['收货', '送货', '人员', '开箱', '检查', '到时候', '安装', '人员', '上门', '安装', '开封', '听说', '安装', '原则上', '免费', '找', '理由', '客户', '买单', '尚未', '安装', '货已', '收到', '情况', '追加']"
7647,"['没用', '安装', '有点', '坑', '我家', '盘龙城', '客服', '我家', '武汉市', '加收', '30块钱', '真不知道']"
2671,"['加热', '很快', '再也', '太久']"
3074,"['追加', '擦']"
5211,"['公司', '安装']"
389 ,"['热水器', '性价比']"
4751,"['安装', '态度', '行', '细节', '装', '有点', '低', '热水器', '行']"
2768,"['安装', '退货', 'AO', '史密斯', '师傅', '真不错', '半天', '主意', '还试', '半天', '不像', '海尔', '安装', '师傅', '箱子', '拆', '办法', '不想', '太', '勉强', '估计', '安不上', '拉走']"
4895,"['声明', '热水器', '不错', '京东', '垃圾', '无耻', '京东', '无耻', '客服', '一家', '店子', '客户', '收到', '货', '情况', '自动', '客户', '确认', '收货', '超期', '情况', '客户', '自动', '确认', '收货', '天', '自动', '确认', '买个', '电视', '没收', '到货', '不到', '天', '自动', '确认', '客服', '情况', '投诉', '星期', '解释', '确认', '收货', '解释', '货去', '电视', '不见', '不要脸', '天天', '24小时', '回电', '忽悠', '破', '店子', '拖', '解决', '屏蔽', '天', 'CAT', '差', '十万八千里', '至少', '负责', '至少', '超期', '情况', '下替', '客户', '确认', '收货', '天', 'CAT', '鸟店', '子', '无耻', '购买', '东西', '确认', '天', '自动', '确认', '收货', '无耻', '至极']"
9572,"['性价比', '高', '一款', '热水器']"
6578,"['实在', '失败', '购物', '第一次', '网上', '购', '大件', '月', '18日', '购得', '下单', '减', '300只减', '200减', '200来得', '实在', '安装', '完后', '师傅', '试', '发现', '显示', '面板', '一共', '几个', '键', '坏', '真不知道', '次品', '样品', '活动', '价买', '机器', '次品', '厂家', '太', '负责', '样品', '经销商', '太', '缺德', '当初', '选择', '史密斯', '认准', '品牌', '保障', '放心', '国内', '海尔', '美的', '不错', '价格', '便宜', '愿花', '几千块', '钱', '东西', '回来', '添堵', '型号', '机器', '年', '生产', '2013年', '12月', '上架', '售后', '型号', '配件', '划拉', '配件', '舒服', '新', '机器', '坏', '保修期', '估计', '报废', '配件', '找', '不到', '修', '省', '二三百', '风险']"
4894,['装']
2894,"['热水', '气是', '短粗', '款', '不错']"
4852,"['听说', '安装', '便宜', '管子', '装', '装', '便宜']"
6162,"['暂时', '发现', '神', '缺点', '用后']"
5618,['挺好用']
7090,"['原本', '想安', '燃气', '热水器', '条件', '具备', '该装', '电热水器', '打算', '放在', '阳台', '安装', '师傅', '只能', '安在', '浴室', '提个醒']"
4851,"['箱子', '坏', '箱底', '泡沫板', '烂', '热水器', '进水口', '水锈', '水在', '这是', '回事儿']"
6566,"['对得起', '价钱']"
6155,"['安装费', '太贵', '四百多']"
6797,"['电热水器', '史密斯']"
4815,"['安装', '麻烦', '师傅', '换个', '插座', '动手']"
3921,"['安装', '师傅', '太特', '差劲', '两台', '第一次', '安不买', '喷头', '装', '不好', '第二次', '每台', '安装', '零件', '320喷头', '地区', '零件', '第二家', '卖', '打电话', '投诉', '安装', '师傅', '开', '零件', '清单', '实体店', '找人', '用不上', '刚刚', '安装', '零件', '不到', '100块钱']"
383 ,"['安装费', '太贵']"
7626,"['东西', '不错', '安装费', '有点', '贵', '不算', '角阀', '350倒', '正规', '行业', '安装费', '赚钱', '鄙视', '情况', '开', '孔', '不用', '开', '开', '职业', '水平', '鄙视']"
4789,"['安装', '先给', '好评']"
9319,"['安上', '没用', '貌似', '不错']"
427 ,"['坏', '太快', '维修', '太慢', '今天下午', '修好', '垃圾']"
8761,"['牌子', '家里', '牌子']"
8821,"['装修', '安装', '备货', '中']"
2740,"['补充', '评价']"
9589,"['角阀', '材料', '一分钱', '没收', '看着', '不错', '没用']"
8550,"['安装', '材料费', '太贵']"
6161,"['东西', '不错', '一件', '圆通', '快递', '恶心', '发货', '东西', '不买']"
8324,"['新房', '装上']"
707 ,"['安装', '没用', '发表']"
7098,"['售后', '安装']"
2549,['挺好用']
7092,"['安装费', '贵', '350安装', '单子', '写', '有用', '单子', '写', '天书', '质量', '安装', '真心', '坑']"
7094,"['安装费', '415太黑', '太', '夸张']"
4785,['开发']
2878,"['新买', '没用', '外包装', '不错']"
2787,"['热水器', '不错', '安装', '人员', '专业', '负责', '物流', '搞', '郁闷']"
4856,"['设置', '温度', '不用', '打开', '自动', '加热']"
2632,"['不错', '卫生间', '热水器', '够用', '有点', '小贵']"
2717,"['提了', '沉', '明天', '装好', '试试']"
7651,['GOD']
7026,"['老式', '公房', '装', '干嘛', '出厂']"
2752,"['送货', '师傅', '长得', '很帅', '热水器', '没用', '有待', '考量']"
2739,"['老款', '机械', '版', '行']"
1874,['安装']
706 ,"['热水器', 'AO', '史密斯', '安装', '收费', '费用', '吐槽', '快递', '员', '送货员', '打电话', '40分钟', '外边', '办事', '回到', '新装修', '房子', '里', '迟到', '20分钟', '打电话', '小区', '客户', '接受', '体谅', '嘱咐', '吃', '中午饭', '小区', '先送', '我家', '我家', '楼', '小区', '入口处', '迟到', '半小时', '打电话', '先送', '小区', '楼', '客户', '讲信用', '守时', '体谅', '快递', '人员', '不让', '错', '活该', '小时', '我家', '人到', '送', '货车', '停', '楼门口', '连人', '带车', '拽', '空房子', '里', '干', '饿', '小时', '投诉', '好几遍', '强词夺理', '错', '送货', '麻烦', '规划', '时间', '行不行']"
4834,"['价额', '实惠', '安装', '时', '预约', '师傅', '本来', '软管', '师傅', '说会', '漏电']"
9214,"['开箱', '检查', '台', '未', '开箱', '回去', '开箱', '发现', '热水器', '说明书', '一共', '少', '四样', '东西', '售后', '已好', '几天', '无人', '问事']"
2749,"['东西', '不错', '价格', '快递', '小哥', '送货', '告诉', '送', '浴巾', '弄', '丢', '郁闷', '着急', '退货', '希望', '解决', '纠缠', '毛巾', '说好', '算', '话']"
459 ,"['送货', '态度', '不好']"
2718,"['早点', '下手', '便宜', '一百']"
2772,['试试看']
6123,"['送货到', '家', '来得', '急', '安装']"
57  ,['半个世纪']
5999,"['第三台', '好好']"
4835,"['晒图', '真心', '好用']"
196 ,"['80升', '没货', '吊顶', '实在', '不到', '只好', '买个', '60拆包', '验货', '冰箱', '电视', '空调', '开箱', '验', '不准', '赶上', '电网', '升级', '家里', '电', '只好', '师傅', '走', '楼梯', '80搬运费', '师傅', '累', '100评价', '安装', '追加', '评论']"
2800,"['没用', '不错']"
